loan_id,customer_id,asset_type,loan_amount,interest_rate,loan_term_months,credit_score,annual_income,days_past_due,ltv,unemployment_rate,default_probability,default_flag,lgd,ead,ecl,stage
LN002744,CUST002744,Auto Loan,40147.46,11.16,60,584,1523621.85,30,44.6,6.29,0.08,0,0.25,40147.46,802.95,2
LN002745,CUST002745,Mortgage,25307.76,11.75,120,773,2157739.94,90,74.89,8.85,0.2,1,0.25,25307.76,1265.39,3
LN002746,CUST002746,Mortgage,19000.59,7.27,360,705,2442762.66,60,93.76,6.79,0.06,0,0.4,19000.59,456.01,2
LN002747,CUST002747,Mortgage,10627.43,10.59,360,740,2403475.72,0,73.33,5.69,0.02,0,0.25,10627.43,53.14,1
LN002748,CUST002748,Auto Loan,22323.51,6.47,48,733,2176201.03,30,76.21,7.97,0.05,0,0.25,22323.51,279.04,2
LN002749,CUST002749,Structured Credit,50574.45,8.82,36,786,274631.59,60,60.76,4.28,0.02,0,0.35,50574.45,354.02,2
LN002750,CUST002750,Mortgage,22202.54,6.26,360,846,2242886.22,60,41.12,5.49,0.02,0,0.25,22202.54,111.01,2
LN002751,CUST002751,Auto Loan,30746.61,7.43,48,607,418890.21,30,41.3,6.17,0.08,0,0.25,30746.61,614.93,2
LN002752,CUST002752,Mortgage,50337.31,11.52,360,588,2165186.43,30,93.3,6.03,0.12,1,0.4,50337.31,2416.19,2
LN002753,CUST002753,Auto Loan,52285.93,6.02,240,790,880391.65,60,46.15,8.53,0.05,0,0.25,52285.93,653.57,2
LN002754,CUST002754,Auto Loan,17057.19,9.43,180,574,1622653.76,120,99.99,4.76,0.27,0,0.4,17057.19,1842.18,3
LN002755,CUST002755,Structured Credit,72980.06,9.15,48,666,335653.52,60,49.87,3.34,0.02,0,0.35,72980.06,510.86,2
LN002756,CUST002756,Auto Loan,79949.07,5.85,48,789,1985158.82,0,80.48,8.5,0.09,0,0.4,79949.07,2878.17,1
LN002757,CUST002757,Mortgage,16466.86,7.28,120,724,501338.78,30,96.94,4.3,0.06,0,0.4,16466.86,395.2,2
LN002758,CUST002758,Structured Credit,20400.49,8.94,360,777,1174048.39,0,61.74,5.27,0.02,0,0.35,20400.49,142.8,1
LN002759,CUST002759,Mortgage,83597.05,6.31,48,802,2089253.51,60,84.07,6.19,0.06,0,0.4,83597.05,2006.33,2
LN002760,CUST002760,Auto Loan,32767.83,10.6,60,660,1814535.24,0,61.05,8.86,0.05,0,0.25,32767.83,409.6,1
LN002761,CUST002761,Auto Loan,7678.32,11.81,240,790,263596.07,0,58.3,6.21,0.02,0,0.25,7678.32,38.39,1
LN002762,CUST002762,Auto Loan,13632.65,6.5,120,773,1156822.75,90,52.11,5.69,0.17,0,0.25,13632.65,579.39,3
LN002763,CUST002763,Mortgage,30498.76,6.31,120,847,344336.91,60,89.26,6.5,0.06,0,0.4,30498.76,731.97,2
LN002764,CUST002764,Mortgage,16088.66,8.18,180,601,1765374.69,0,55.44,8.82,0.11,0,0.25,16088.66,442.44,1
LN002765,CUST002765,Auto Loan,27189.97,10.23,240,770,2430134.11,0,56.99,7.91,0.05,0,0.25,27189.97,339.87,1
LN002766,CUST002766,Structured Credit,37148.45,6.97,60,837,1724337.84,90,99.94,4.01,0.21,1,0.5,37148.45,3900.59,3
LN002767,CUST002767,Mortgage,101070.97,5.14,240,701,754837.97,0,59.64,7.82,0.05,0,0.25,101070.97,1263.39,1
LN002768,CUST002768,Auto Loan,29634.14,8.79,48,667,1049274.32,60,65.37,8.05,0.05,0,0.25,29634.14,370.43,2
LN002769,CUST002769,Mortgage,76939.85,11.7,180,828,2447463.75,120,99.4,7.14,0.24,0,0.4,76939.85,7386.23,3
LN002770,CUST002770,Mortgage,98728.81,7.74,60,684,754117.93,90,62.16,6.94,0.17,0,0.25,98728.81,4195.97,3
LN002771,CUST002771,Auto Loan,99113.09,7.94,180,758,1513440.41,30,61.97,5.65,0.02,0,0.25,99113.09,495.57,2
LN002772,CUST002772,Auto Loan,44326.07,11.78,240,676,1151021.07,0,89.66,6.85,0.06,0,0.4,44326.07,1063.83,1
LN002773,CUST002773,Structured Credit,9188.4,9.86,36,842,1978709.42,30,58.72,7.43,0.05,0,0.35,9188.4,160.8,2
LN002774,CUST002774,Mortgage,50140.15,10.03,240,556,2201625.86,0,54.03,3.74,0.08,0,0.25,50140.15,1002.8,1
LN002775,CUST002775,Mortgage,75650.54,8.94,48,771,1016883.87,120,65.39,4.54,0.17,0,0.25,75650.54,3215.15,3
LN002776,CUST002776,Mortgage,34312.09,11.82,180,626,1735891.82,90,82.04,4.16,0.27,0,0.4,34312.09,3705.71,3
LN002777,CUST002777,Auto Loan,123156.2,9.82,36,827,1485357.32,0,42.59,8.05,0.05,0,0.25,123156.2,1539.45,1
LN002778,CUST002778,Auto Loan,66295.91,11.27,48,776,876500.1,0,62.43,7.08,0.05,0,0.25,66295.91,828.7,1
LN002779,CUST002779,Mortgage,54056.84,9.9,180,824,861866.81,0,60.77,5.7,0.02,0,0.25,54056.84,270.28,1
LN002780,CUST002780,Auto Loan,77688.81,10.15,180,844,1461921.21,60,54.69,7.96,0.05,0,0.25,77688.81,971.11,2
LN002781,CUST002781,Auto Loan,45860.47,7.03,240,666,596506.47,0,79.26,7.3,0.05,1,0.25,45860.47,573.26,1
LN002782,CUST002782,Structured Credit,6342.53,7.12,360,841,2074322.27,120,57.4,8.48,0.2,0,0.35,6342.53,443.98,3
LN002783,CUST002783,Structured Credit,25606.53,10.48,180,820,405260.89,0,76.4,3.46,0.02,0,0.35,25606.53,179.25,1
LN002784,CUST002784,Mortgage,83953.44,7.08,180,706,462792.59,90,70.26,6.05,0.17,0,0.25,83953.44,3568.02,3
LN002785,CUST002785,Structured Credit,20633.81,8.94,120,609,1020009.2,0,53.03,7.24,0.11,0,0.35,20633.81,794.4,1
LN002786,CUST002786,Auto Loan,31056.68,6.75,360,733,515706.46,90,55.99,4.24,0.17,0,0.25,31056.68,1319.91,3
LN002787,CUST002787,Structured Credit,17476.54,10.72,180,693,1320325.05,120,50.24,4.96,0.17,0,0.35,17476.54,1039.85,3
LN002788,CUST002788,Auto Loan,126594.69,5.77,240,710,1149270.75,60,43.4,5.51,0.02,0,0.25,126594.69,632.97,2
LN002789,CUST002789,Structured Credit,117835.48,10.81,120,638,1874072.04,0,77.15,7.77,0.11,0,0.35,117835.48,4536.67,1
LN002790,CUST002790,Structured Credit,19560.97,9.22,120,565,2394259.35,0,80.37,5.96,0.12,0,0.5,19560.97,1173.66,1
LN002791,CUST002791,Mortgage,40259.79,6.31,36,798,1945506.82,0,49.96,5.96,0.02,0,0.25,40259.79,201.3,1
LN002792,CUST002792,Structured Credit,22553.69,8.79,48,647,653759.49,30,76.92,5.59,0.08,0,0.35,22553.69,631.5,2
LN002793,CUST002793,Mortgage,55852.04,6.98,120,653,2354922.89,90,98.93,4.37,0.21,0,0.4,55852.04,4691.57,3
LN002794,CUST002794,Auto Loan,51884.64,7.26,60,849,1132300.22,0,44.46,8.54,0.05,0,0.25,51884.64,648.56,1
LN002795,CUST002795,Mortgage,64099.63,7.46,120,784,1316926.06,60,69.42,4.91,0.02,0,0.25,64099.63,320.5,2
LN002796,CUST002796,Mortgage,45813.9,5.44,60,823,1198546.53,0,83.98,6.4,0.06,0,0.4,45813.9,1099.53,1
LN002797,CUST002797,Auto Loan,283448.11,11.9,360,810,881230.8,60,42.76,3.89,0.02,0,0.25,283448.11,1417.24,2
LN002798,CUST002798,Mortgage,17684.67,5.22,36,788,2263849.65,0,86.7,5.61,0.06,0,0.4,17684.67,424.43,1
LN002799,CUST002799,Structured Credit,10966.25,9.64,60,811,997537.45,0,98.77,8.42,0.09,0,0.5,10966.25,493.48,1
LN002800,CUST002800,Auto Loan,27579.74,7.6,36,664,1551842.06,0,45.31,8.97,0.05,0,0.25,27579.74,344.75,1
LN002801,CUST002801,Mortgage,12117.53,9.52,36,817,790075.56,30,89.33,5.17,0.06,0,0.4,12117.53,290.82,2
LN002802,CUST002802,Structured Credit,12775.4,7.49,36,561,2044094.59,90,62.71,3.92,0.23,0,0.35,12775.4,1028.42,3
LN002803,CUST002803,Structured Credit,18017.16,9.72,60,622,1991946.98,120,48.65,4.89,0.23,0,0.35,18017.16,1450.38,3
LN002804,CUST002804,Structured Credit,19043.25,10.1,60,727,916702.31,90,69.59,4.96,0.17,0,0.35,19043.25,1133.07,3
LN002805,CUST002805,Mortgage,18615.83,9.83,36,809,1783496.66,120,44.29,6.87,0.17,0,0.25,18615.83,791.17,3
LN002806,CUST002806,Structured Credit,52195.59,5.8,360,808,1833715.45,60,71.33,5.98,0.02,0,0.35,52195.59,365.37,2
LN002807,CUST002807,Mortgage,25480.47,9.6,36,819,1515650.69,60,41.16,7.61,0.05,0,0.25,25480.47,318.51,2
LN002808,CUST002808,Auto Loan,32027.17,6.96,360,669,1601346.36,30,83.72,7.21,0.09,0,0.4,32027.17,1152.98,2
LN002809,CUST002809,Mortgage,67911.65,5.2,48,718,1542522.94,0,69.28,4.51,0.02,0,0.25,67911.65,339.56,1
LN002810,CUST002810,Mortgage,21238.57,7.9,360,617,434194.91,120,67.54,7.71,0.26,1,0.25,21238.57,1380.51,3
LN002811,CUST002811,Auto Loan,30176.47,8.03,360,608,1758097.03,0,51.77,8.08,0.11,0,0.25,30176.47,829.85,1
LN002812,CUST002812,Mortgage,46912.15,8.27,360,679,1306993.77,30,61.68,6.59,0.02,0,0.25,46912.15,234.56,2
LN002813,CUST002813,Mortgage,9329.18,9.93,36,815,1236528.88,0,50.91,8.57,0.05,0,0.25,9329.18,116.61,1
LN002814,CUST002814,Auto Loan,6840.16,7.16,180,624,2184998.24,0,84.12,7.7,0.15,1,0.4,6840.16,410.41,1
LN002815,CUST002815,Mortgage,46271.53,7.21,48,639,302260.11,60,51.94,6.57,0.08,0,0.25,46271.53,925.43,2
LN002816,CUST002816,Mortgage,51246.88,5.42,48,703,815458.57,60,77.01,8.44,0.05,0,0.25,51246.88,640.59,2
LN002817,CUST002817,Mortgage,154037.92,9.81,48,767,523157.87,0,56.78,6.6,0.02,0,0.25,154037.92,770.19,1
LN002818,CUST002818,Auto Loan,40565.22,8.97,180,577,329517.35,0,79.42,6.13,0.08,0,0.25,40565.22,811.3,1
LN002819,CUST002819,Auto Loan,64461.14,7.45,48,679,870273.24,0,72.43,5.14,0.02,0,0.25,64461.14,322.31,1
LN002820,CUST002820,Auto Loan,31671.39,9.94,48,615,2474071.61,60,65.41,8.3,0.11,1,0.25,31671.39,870.96,2
LN002821,CUST002821,Structured Credit,44714.77,8.76,60,693,858015.64,0,80.38,3.74,0.06,0,0.5,44714.77,1341.44,1
LN002822,CUST002822,Auto Loan,116667.09,8.28,240,826,1743338.09,60,64.94,5.84,0.02,0,0.25,116667.09,583.34,2
LN002823,CUST002823,Mortgage,8210.79,8.58,60,652,516172.5,120,89.28,6.22,0.21,1,0.4,8210.79,689.71,3
LN002824,CUST002824,Auto Loan,48510.3,9.45,36,586,1604157.17,60,83.78,6.33,0.12,0,0.4,48510.3,2328.49,2
LN002825,CUST002825,Auto Loan,161928.59,9.62,36,798,2465083.34,0,72.44,6.91,0.02,0,0.25,161928.59,809.64,1
LN002826,CUST002826,Structured Credit,44241.74,7.02,360,705,906634.43,0,92.62,6.03,0.06,0,0.5,44241.74,1327.25,1
LN002827,CUST002827,Mortgage,115312.5,5.99,120,681,2158170.14,0,89.73,4.54,0.06,0,0.4,115312.5,2767.5,1
LN002828,CUST002828,Auto Loan,23378.02,6.1,240,596,2494535.61,90,71.91,8.14,0.26,0,0.25,23378.02,1519.57,3
LN002829,CUST002829,Mortgage,35509.9,9.48,180,744,1574246.7,120,44.11,6.95,0.17,0,0.25,35509.9,1509.17,3
LN002830,CUST002830,Auto Loan,37177.81,11.11,60,652,946152.48,0,73.96,8.15,0.05,0,0.25,37177.81,464.72,1
LN002831,CUST002831,Mortgage,7690.08,7.87,36,720,1765445.33,120,61.32,4.66,0.17,0,0.25,7690.08,326.83,3
LN002832,CUST002832,Mortgage,16030.93,6.19,180,638,2150908.46,0,72.41,6.82,0.08,0,0.25,16030.93,320.62,1
LN002833,CUST002833,Auto Loan,16851.37,10.3,48,795,635538.05,0,78.83,7.29,0.05,0,0.25,16851.37,210.64,1
LN002834,CUST002834,Auto Loan,64566.19,10.83,180,607,1268160.47,90,78.69,5.3,0.23,0,0.25,64566.19,3712.56,3
LN002835,CUST002835,Auto Loan,66870.1,11.16,60,654,968172.35,30,80.41,7.87,0.09,0,0.4,66870.1,2407.32,2
LN002836,CUST002836,Structured Credit,45561.83,9.25,240,729,887557.74,90,80.76,3.02,0.21,1,0.5,45561.83,4783.99,3
LN002837,CUST002837,Structured Credit,64658.32,11.03,120,618,2186847.84,0,46.56,6.57,0.08,0,0.35,64658.32,1810.43,1
LN002838,CUST002838,Auto Loan,32373.5,5.11,360,702,1198721.52,60,51.5,6.68,0.02,0,0.25,32373.5,161.87,2
LN002839,CUST002839,Mortgage,84233.85,5.75,60,574,1012921.77,90,77.83,6.2,0.23,1,0.25,84233.85,4843.45,3
LN002840,CUST002840,Auto Loan,36539.6,5.65,360,584,1607898.72,0,64.49,6.78,0.08,0,0.25,36539.6,730.79,1
LN002841,CUST002841,Auto Loan,37816.65,9.99,240,564,743653.55,90,85.77,4.0,0.27,1,0.4,37816.65,4084.2,3
LN002842,CUST002842,Mortgage,30154.37,5.49,36,655,767260.35,60,47.49,7.11,0.05,0,0.25,30154.37,376.93,2
LN002843,CUST002843,Structured Credit,58636.66,8.47,360,767,1420649.64,0,51.49,5.01,0.02,0,0.35,58636.66,410.46,1
LN002844,CUST002844,Structured Credit,27042.39,8.31,36,623,1170863.64,60,73.51,5.71,0.08,1,0.35,27042.39,757.19,2
LN002845,CUST002845,Mortgage,71933.83,7.17,180,834,913710.36,90,70.04,5.0,0.17,0,0.25,71933.83,3057.19,3
LN002846,CUST002846,Auto Loan,16440.38,11.09,60,587,371390.05,120,55.98,5.84,0.23,1,0.25,16440.38,945.32,3
LN002847,CUST002847,Mortgage,16827.31,6.19,36,746,1421742.04,60,64.5,6.73,0.02,0,0.25,16827.31,84.14,2
LN002848,CUST002848,Auto Loan,58758.95,7.47,48,829,2087370.71,60,42.1,8.03,0.05,0,0.25,58758.95,734.49,2
LN002849,CUST002849,Mortgage,34132.97,10.42,48,824,2165598.71,0,42.22,5.9,0.02,0,0.25,34132.97,170.66,1
LN002850,CUST002850,Auto Loan,26430.56,5.21,120,723,779739.95,0,45.7,4.94,0.02,0,0.25,26430.56,132.15,1
LN002851,CUST002851,Mortgage,67713.47,9.71,180,593,1599192.71,90,74.61,5.93,0.23,1,0.25,67713.47,3893.52,3
LN002852,CUST002852,Auto Loan,23740.01,10.71,36,703,2175732.95,0,91.82,7.13,0.09,0,0.4,23740.01,854.64,1
LN002853,CUST002853,Auto Loan,31566.73,11.53,120,702,1169633.34,90,55.61,5.08,0.17,0,0.25,31566.73,1341.59,3
LN002854,CUST002854,Structured Credit,96708.79,11.13,48,840,2347307.84,0,42.04,5.49,0.02,0,0.35,96708.79,676.96,1
LN002855,CUST002855,Auto Loan,106659.8,7.24,120,691,2281701.69,30,82.52,6.38,0.06,0,0.4,106659.8,2559.84,2
LN002856,CUST002856,Mortgage,109171.87,9.1,120,805,718301.27,0,91.32,4.76,0.06,0,0.4,109171.87,2620.12,1
LN002857,CUST002857,Auto Loan,29807.4,5.54,36,683,832670.87,0,48.29,4.25,0.02,0,0.25,29807.4,149.04,1
LN002858,CUST002858,Auto Loan,85947.51,6.81,36,581,655994.5,0,63.14,3.84,0.08,0,0.25,85947.51,1718.95,1
LN002859,CUST002859,Auto Loan,18689.8,5.66,36,575,691122.29,120,49.52,5.12,0.23,0,0.25,18689.8,1074.66,3
LN002860,CUST002860,Auto Loan,19248.11,7.21,180,804,2292689.7,0,46.38,3.29,0.02,0,0.25,19248.11,96.24,1
LN002861,CUST002861,Structured Credit,7007.11,11.13,360,772,2345060.3,0,78.89,6.5,0.02,0,0.35,7007.11,49.05,1
LN002862,CUST002862,Auto Loan,117126.26,7.43,120,605,366768.79,60,98.05,4.06,0.12,0,0.4,117126.26,5622.06,2
LN002863,CUST002863,Structured Credit,19835.21,8.93,120,842,1585607.55,120,80.69,5.26,0.21,0,0.5,19835.21,2082.7,3
LN002864,CUST002864,Mortgage,33237.27,8.03,180,674,1519521.02,120,99.09,4.62,0.21,1,0.4,33237.27,2791.93,3
LN002865,CUST002865,Mortgage,19202.06,8.21,48,779,1128732.21,90,66.06,6.78,0.17,0,0.25,19202.06,816.09,3
LN002866,CUST002866,Mortgage,59078.11,11.79,60,602,1671319.58,60,93.87,8.1,0.15,0,0.4,59078.11,3544.69,2
LN002867,CUST002867,Mortgage,27918.82,7.07,360,650,2381577.61,0,52.31,6.8,0.02,0,0.25,27918.82,139.59,1
LN002868,CUST002868,Mortgage,14568.66,9.39,48,841,633073.49,60,47.07,6.26,0.02,0,0.25,14568.66,72.84,2
LN002869,CUST002869,Auto Loan,49472.08,7.94,180,816,520924.55,120,82.15,7.01,0.24,0,0.4,49472.08,4749.32,3
LN002870,CUST002870,Auto Loan,13311.57,5.43,360,832,325128.78,0,62.28,3.18,0.02,0,0.25,13311.57,66.56,1
LN002871,CUST002871,Structured Credit,20207.64,8.43,360,551,1068624.94,0,59.06,3.74,0.08,0,0.35,20207.64,565.81,1
LN002872,CUST002872,Structured Credit,8309.69,10.69,120,571,1009664.07,90,80.28,3.57,0.27,1,0.5,8309.69,1121.81,3
LN002873,CUST002873,Structured Credit,13402.94,5.69,120,615,1219344.3,0,60.01,3.59,0.08,0,0.35,13402.94,375.28,1
LN002874,CUST002874,Mortgage,41149.64,5.49,36,761,1382447.57,30,74.35,4.56,0.02,0,0.25,41149.64,205.75,2
LN002875,CUST002875,Mortgage,9180.39,6.08,36,785,1955103.99,90,57.97,6.19,0.17,0,0.25,9180.39,390.17,3
LN002876,CUST002876,Mortgage,12877.0,10.35,120,566,1132255.13,0,87.03,3.69,0.12,0,0.4,12877.0,618.1,1
LN002877,CUST002877,Mortgage,36255.33,10.07,120,563,993879.5,0,58.74,8.61,0.11,0,0.25,36255.33,997.02,1
LN002878,CUST002878,Auto Loan,24821.74,8.96,240,556,2110477.35,0,72.1,8.13,0.11,0,0.25,24821.74,682.6,1
LN002879,CUST002879,Mortgage,146447.99,8.28,360,771,2162042.51,60,41.39,8.83,0.05,1,0.25,146447.99,1830.6,2
LN002880,CUST002880,Auto Loan,131101.56,11.22,36,653,773723.42,60,87.5,3.26,0.06,0,0.4,131101.56,3146.44,2
LN002881,CUST002881,Auto Loan,19780.55,10.37,36,550,958011.6,0,77.22,8.11,0.11,0,0.25,19780.55,543.97,1
LN002882,CUST002882,Structured Credit,53637.1,10.68,48,836,2106511.83,90,51.53,7.82,0.2,1,0.35,53637.1,3754.6,3
LN002883,CUST002883,Auto Loan,61359.04,10.69,120,796,428668.55,120,52.92,8.41,0.2,0,0.25,61359.04,3067.95,3
LN002884,CUST002884,Auto Loan,23903.13,9.5,360,640,983155.26,0,55.75,6.17,0.08,0,0.25,23903.13,478.06,1
LN002885,CUST002885,Auto Loan,12747.89,8.21,120,763,1258787.74,30,74.59,7.73,0.05,0,0.25,12747.89,159.35,2
LN002886,CUST002886,Structured Credit,36004.21,11.05,180,592,670911.13,120,72.9,3.31,0.23,0,0.35,36004.21,2898.34,3
LN002887,CUST002887,Mortgage,32177.03,11.48,48,623,654806.94,30,56.43,3.46,0.08,0,0.25,32177.03,643.54,2
LN002888,CUST002888,Mortgage,26768.07,5.17,60,791,1205939.63,30,81.64,3.71,0.06,0,0.4,26768.07,642.43,2
LN002889,CUST002889,Structured Credit,49494.75,5.36,60,598,1947673.88,30,93.34,8.49,0.15,1,0.5,49494.75,3712.11,2
LN002890,CUST002890,Structured Credit,21471.66,11.71,60,771,2140524.2,60,42.61,3.37,0.02,0,0.35,21471.66,150.3,2
LN002891,CUST002891,Auto Loan,16213.54,6.94,360,693,2453278.96,120,65.03,3.6,0.17,0,0.25,16213.54,689.08,3
LN002892,CUST002892,Mortgage,39197.1,11.11,240,758,416464.11,60,75.61,8.58,0.05,0,0.25,39197.1,489.96,2
LN002893,CUST002893,Mortgage,47580.54,7.72,36,648,737534.95,60,75.19,3.64,0.08,0,0.25,47580.54,951.61,2
LN002894,CUST002894,Mortgage,15936.2,5.83,360,737,1952417.15,90,41.17,8.22,0.2,0,0.25,15936.2,796.81,3
LN002895,CUST002895,Auto Loan,69540.42,5.56,60,663,1466347.09,120,52.63,7.74,0.2,0,0.25,69540.42,3477.02,3
LN002896,CUST002896,Structured Credit,10516.11,6.1,180,724,987279.49,0,43.71,3.24,0.02,0,0.35,10516.11,73.61,1
LN002897,CUST002897,Mortgage,24229.36,6.75,360,820,712576.74,30,74.14,3.13,0.02,0,0.25,24229.36,121.15,2
LN002898,CUST002898,Auto Loan,30314.88,8.42,360,612,881074.49,120,78.72,6.21,0.23,0,0.25,30314.88,1743.11,3
LN002899,CUST002899,Mortgage,23263.56,9.91,36,833,1215900.14,0,49.58,8.98,0.05,0,0.25,23263.56,290.79,1
LN002900,CUST002900,Auto Loan,24451.76,11.9,36,774,648590.24,60,59.98,8.27,0.05,0,0.25,24451.76,305.65,2
LN002901,CUST002901,Auto Loan,134558.21,8.09,60,710,2419508.4,30,59.79,4.86,0.02,0,0.25,134558.21,672.79,2
LN002902,CUST002902,Mortgage,20017.88,8.63,36,585,492074.0,0,89.19,5.32,0.12,0,0.4,20017.88,960.86,1
LN002903,CUST002903,Auto Loan,200557.29,8.65,48,690,2467549.23,90,51.68,5.33,0.17,0,0.25,200557.29,8523.68,3
LN002904,CUST002904,Mortgage,49315.26,8.78,48,745,2144259.89,0,72.9,7.41,0.05,0,0.25,49315.26,616.44,1
LN002905,CUST002905,Mortgage,38732.67,8.62,60,700,1202091.14,60,86.98,5.05,0.06,1,0.4,38732.67,929.58,2
LN002906,CUST002906,Auto Loan,50684.14,5.06,360,818,1914586.75,60,89.77,3.89,0.06,0,0.4,50684.14,1216.42,2
LN002907,CUST002907,Structured Credit,213405.51,5.01,180,589,1760909.3,0,79.99,7.48,0.11,0,0.35,213405.51,8216.11,1
LN002908,CUST002908,Auto Loan,18114.81,5.68,36,787,729895.57,0,57.97,5.75,0.02,0,0.25,18114.81,90.57,1
LN002909,CUST002909,Auto Loan,16575.94,5.71,120,771,1012907.69,0,89.38,3.46,0.06,0,0.4,16575.94,397.82,1
LN002910,CUST002910,Auto Loan,21409.58,9.93,360,830,1404525.77,120,84.53,7.74,0.24,0,0.4,21409.58,2055.32,3
LN002911,CUST002911,Auto Loan,37141.87,6.43,60,774,1685149.4,60,82.27,6.51,0.06,0,0.4,37141.87,891.4,2
LN002912,CUST002912,Auto Loan,10850.43,11.26,240,703,1471513.71,0,44.04,5.94,0.02,0,0.25,10850.43,54.25,1
LN002913,CUST002913,Mortgage,36887.85,11.5,36,829,1314221.79,0,42.6,7.04,0.05,0,0.25,36887.85,461.1,1
LN002914,CUST002914,Structured Credit,118834.02,11.83,60,588,1247092.62,60,81.72,6.03,0.12,1,0.5,118834.02,7130.04,2
LN002915,CUST002915,Auto Loan,40375.77,11.57,60,766,1371095.12,30,96.69,6.89,0.06,0,0.4,40375.77,969.02,2
LN002916,CUST002916,Mortgage,29587.88,6.9,180,793,1227290.92,90,86.42,8.2,0.24,1,0.4,29587.88,2840.44,3
LN002917,CUST002917,Mortgage,23559.58,8.57,120,658,1467992.67,0,89.89,6.68,0.06,0,0.4,23559.58,565.43,1
LN002918,CUST002918,Structured Credit,68115.37,6.23,36,610,2247966.92,0,72.7,6.96,0.08,0,0.35,68115.37,1907.23,1
LN002919,CUST002919,Mortgage,20372.01,10.64,60,747,1673865.95,0,58.28,6.68,0.02,0,0.25,20372.01,101.86,1
LN002920,CUST002920,Auto Loan,132253.68,11.22,60,825,1875896.97,30,80.66,6.19,0.06,0,0.4,132253.68,3174.09,2
LN002921,CUST002921,Auto Loan,140554.67,10.96,360,721,1594337.05,0,82.72,4.03,0.06,0,0.4,140554.67,3373.31,1
LN002922,CUST002922,Mortgage,43465.62,8.03,36,821,1696789.79,90,80.52,5.01,0.21,1,0.4,43465.62,3651.11,3
LN002923,CUST002923,Structured Credit,36023.96,10.31,60,820,1551287.11,30,96.8,7.16,0.09,0,0.5,36023.96,1621.08,2
LN002924,CUST002924,Auto Loan,74716.92,5.68,60,591,310449.67,120,62.03,5.55,0.23,0,0.25,74716.92,4296.22,3
LN002925,CUST002925,Auto Loan,78147.94,5.28,60,738,2499096.36,0,42.38,5.44,0.02,0,0.25,78147.94,390.74,1
LN002926,CUST002926,Structured Credit,20656.92,10.27,48,809,325620.79,0,94.51,7.56,0.09,0,0.5,20656.92,929.56,1
LN002927,CUST002927,Structured Credit,25119.79,7.98,48,701,1139083.02,0,49.63,3.03,0.02,0,0.35,25119.79,175.84,1
LN002928,CUST002928,Structured Credit,14390.98,11.97,120,680,486510.28,60,81.84,7.07,0.09,0,0.5,14390.98,647.59,2
LN002929,CUST002929,Mortgage,48355.99,5.68,180,663,468089.01,0,92.39,5.94,0.06,0,0.4,48355.99,1160.54,1
LN002930,CUST002930,Auto Loan,57909.66,10.99,360,771,2035435.64,0,58.61,5.26,0.02,0,0.25,57909.66,289.55,1
LN002931,CUST002931,Mortgage,14115.83,8.36,360,603,1208333.0,60,89.82,5.04,0.12,1,0.4,14115.83,677.56,2
LN002932,CUST002932,Mortgage,26406.38,10.79,36,845,2052562.09,0,59.92,4.04,0.02,0,0.25,26406.38,132.03,1
LN002933,CUST002933,Auto Loan,14142.25,10.72,180,591,863769.56,60,87.66,5.01,0.12,1,0.4,14142.25,678.83,2
LN002934,CUST002934,Mortgage,19357.6,11.41,180,642,827041.28,60,44.19,5.35,0.08,0,0.25,19357.6,387.15,2
LN002935,CUST002935,Mortgage,53407.79,7.08,360,809,815270.61,90,79.31,5.62,0.17,0,0.25,53407.79,2269.83,3
LN002936,CUST002936,Auto Loan,21732.47,11.65,48,830,1636327.66,0,80.63,7.03,0.09,0,0.4,21732.47,782.37,1
LN002937,CUST002937,Mortgage,29419.76,6.06,120,741,2083748.63,60,69.49,5.72,0.02,0,0.25,29419.76,147.1,2
LN002938,CUST002938,Mortgage,11624.63,5.57,180,674,1267587.27,0,81.23,7.78,0.09,0,0.4,11624.63,418.49,1
LN002939,CUST002939,Structured Credit,41394.08,8.02,360,845,1103310.0,0,95.39,6.84,0.06,0,0.5,41394.08,1241.82,1
LN002940,CUST002940,Auto Loan,35207.3,10.8,180,584,2440554.0,120,84.03,4.14,0.27,0,0.4,35207.3,3802.39,3
LN002941,CUST002941,Auto Loan,21801.38,8.31,60,596,512696.58,0,97.68,4.66,0.12,0,0.4,21801.38,1046.47,1
LN002942,CUST002942,Mortgage,31814.9,10.81,36,702,1344923.53,30,66.92,3.48,0.02,0,0.25,31814.9,159.07,2
LN002943,CUST002943,Auto Loan,41200.53,10.11,120,787,1169097.44,30,71.7,8.67,0.05,0,0.25,41200.53,515.01,2
LN002944,CUST002944,Mortgage,20528.97,6.47,360,554,470784.84,90,55.82,8.32,0.26,0,0.25,20528.97,1334.38,3
LN002945,CUST002945,Mortgage,12921.09,11.64,36,674,853450.81,90,99.14,3.51,0.21,1,0.4,12921.09,1085.37,3
LN002946,CUST002946,Auto Loan,128528.01,5.43,48,636,313992.73,120,43.31,6.44,0.23,1,0.25,128528.01,7390.36,3
LN002947,CUST002947,Mortgage,23311.66,11.29,180,552,2223147.15,90,61.52,8.76,0.26,0,0.25,23311.66,1515.26,3
LN002948,CUST002948,Mortgage,33937.23,7.13,180,714,1617661.44,30,57.86,7.48,0.05,0,0.25,33937.23,424.22,2
